periodo;regiao_ars;ano;mes;ano_mes;estado_ano;episodios_urgencia;prioridade_verde_azul;taxa_internamento;tempo_medio_espera;tipo_agregacao
2021-02-18;ARS Algarve;2021;2;2021-02;completo;460.0;45.21739;13.33333;25.14419;regional
2021-02-18;ARS Centro;2021;2;2021-02;completo;1709.0;38.40058;15.0289;39.10213;regional
2021-02-18;ARS Lisboa e Vale do Tejo;2021;2;2021-02;completo;3053.0;40.21703;17.13092;47.75403;regional
2021-02-18;ARS Norte;2021;2;2021-02;completo;3327.0;31.2781;13.09231;28.26254;regional
2021-02-18;Portugal Continental;2021;2;2021-02;completo;9103.0;36.82786;14.95572;36.37559;nacional
2021-02-19;ARS Alentejo;2021;2;2021-02;completo;552.0;40.55202;11.87845;29.82716;regional
2021-02-19;ARS Algarve;2021;2;2021-02;completo;463.0;40.60475;16.66667;27.50644;regional
2021-02-19;ARS Centro;2021;2;2021-02;completo;1818.0;37.35899;14.75797;36.29765;regional
2021-02-19;ARS Lisboa e Vale do Tejo;2021;2;2021-02;completo;3115.0;42.16984;16.20168;57.74506;regional
2021-02-19;ARS Norte;2021;2;2021-02;completo;3912.0;32.78643;12.989;31.37792;regional
2021-02-19;Portugal Continental;2021;2;2021-02;completo;9860.0;37.51916;14.53724;40.8647;nacional
2021-02-20;ARS Alentejo;2021;2;2021-02;completo;504.0;41.41877;10.95406;15.13107;regional
2021-02-20;ARS Algarve;2021;2;2021-02;completo;411.0;40.6326;13.49206;19.8392;regional
2021-02-20;ARS Centro;2021;2;2021-02;completo;1553.0;37.40891;14.59382;28.90557;regional
2021-02-20;ARS Lisboa e Vale do Tejo;2021;2;2021-02;completo;2633.0;41.96734;18.21862;60.74157;regional
2021-02-20;ARS Norte;2021;2;2021-02;completo;3343.0;30.24958;14.21208;25.53811;regional
2021-02-20;Portugal Continental;2021;2;2021-02;completo;8444.0;36.57557;15.4877;37.71277;nacional
2021-02-21;ARS Alentejo;2021;2;2021-02;completo;477.0;38.11765;16.6113;15.88444;regional
2021-02-21;ARS Algarve;2021;2;2021-02;completo;331.0;54.38066;17.96116;18.08917;regional
2021-02-21;ARS Centro;2021;2;2021-02;completo;1487.0;39.22378;13.48396;26.76271;regional
2021-02-21;ARS Lisboa e Vale do Tejo;2021;2;2021-02;completo;2761.0;43.86092;13.08049;46.45035;regional
2021-02-21;ARS Norte;2021;2;2021-02;completo;3013.0;33.49212;12.11129;25.5491;regional
2021-02-21;Portugal Continental;2021;2;2021-02;completo;8069.0;39.45286;13.11713;32.56914;nacional
2021-02-22;ARS Alentejo;2021;2;2021-02;completo;635.0;45.67219;13.38583;23.4086;regional
2021-02-22;ARS Algarve;2021;2;2021-02;completo;503.0;43.33996;12.17799;29.01613;regional
2021-02-22;ARS Centro;2021;2;2021-02;completo;1823.0;37.29839;11.72249;36.45649;regional
2021-02-22;ARS Lisboa e Vale do Tejo;2021;2;2021-02;completo;3369.0;45.52239;15.25103;47.77966;regional
2021-02-22;ARS Norte;2021;2;2021-02;completo;3981.0;33.90805;9.671695;29.00179;regional
2021-02-22;Portugal Continental;2021;2;2021-02;completo;10311.0;39.68337;12.28401;36.17387;nacional
2021-02-23;ARS Alentejo;2021;2;2021-02;completo;575.0;40.78431;13.59223;18.03559;regional
2021-02-23;ARS Algarve;2021;2;2021-02;completo;491.0;42.56619;11.82519;26.04505;regional
2021-02-23;ARS Centro;2021;2;2021-02;completo;1924.0;35.54688;12.09224;50.07169;regional
2021-02-23;ARS Lisboa e Vale do Tejo;2021;2;2021-02;completo;3395.0;41.84397;14.54604;60.85963;regional
2021-02-23;ARS Norte;2021;2;2021-02;completo;3904.0;33.69809;13.05159;29.54612;regional
2021-02-23;Portugal Continental;2021;2;2021-02;completo;10289.0;37.7438;13.35298;43.60571;nacional
2021-02-24;ARS Alentejo;2021;2;2021-02;completo;580.0;42.71653;14.09575;19.54217;regional
2021-02-24;ARS Algarve;2021;2;2021-02;completo;499.0;41.68336;13.57143;20.93976;regional
2021-02-24;ARS Centro;2021;2;2021-02;completo;1913.0;40.48687;12.2797;44.25459;regional
2021-02-24;ARS Lisboa e Vale do Tejo;2021;2;2021-02;completo;3409.0;42.78563;14.41276;48.76118;regional
2021-02-24;ARS Norte;2021;2;2021-02;completo;3942.0;31.76634;11.73285;27.94233;regional
2021-02-24;Portugal Continental;2021;2;2021-02;completo;10343.0;38.20483;12.97593;37.17577;nacional
2021-02-25;ARS Alentejo;2021;2;2021-02;completo;576.0;37.15415;15.50802;25.54688;regional
2021-02-25;ARS Algarve;2021;2;2021-02;completo;498.0;43.7751;15.56196;30.18834;regional
2021-02-25;ARS Centro;2021;2;2021-02;completo;1772.0;33.99453;15.24164;44.90909;regional
2021-02-25;ARS Lisboa e Vale do Tejo;2021;2;2021-02;completo;3277.0;42.33016;15.35937;57.94156;regional
2021-02-25;ARS Norte;2021;2;2021-02;completo;3769.0;33.084;12.61741;29.67908;regional
2021-02-25;Portugal Continental;2021;2;2021-02;completo;9892.0;37.30288;14.33069;42.34714;nacional
2021-02-26;ARS Alentejo;2021;2;2021-02;completo;569.0;38.52459;15.87302;23.95076;regional
2021-02-26;ARS Algarve;2021;2;2021-02;completo;419.0;44.15274;12.60274;24.92118;regional
2021-02-26;ARS Centro;2021;2;2021-02;completo;1920.0;36.92705;13.16826;39.89835;regional
2021-02-26;ARS Lisboa e Vale do Tejo;2021;2;2021-02;completo;3149.0;41.73052;14.2132;57.83299;regional
2021-02-26;ARS Norte;2021;2;2021-02;completo;3892.0;32.99776;12.87099;30.60076;regional
2021-02-26;Portugal Continental;2021;2;2021-02;completo;9949.0;37.45089;13.5012;40.90742;nacional
2021-02-27;ARS Alentejo;2021;2;2021-02;completo;588.0;45.57692;11.02757;19.32016;regional
2021-02-27;ARS Algarve;2021;2;2021-02;completo;463.0;46.65227;9.703504;34.06466;regional
2021-02-27;ARS Centro;2021;2;2021-02;completo;1696.0;36.37011;14.62141;39.73475;regional
2021-02-27;ARS Lisboa e Vale do Tejo;2021;2;2021-02;completo;3097.0;41.75008;14.32906;49.40552;regional
2021-02-27;ARS Norte;2021;2;2021-02;completo;3729.0;32.2467;12.39482;28.21152;regional
2021-02-27;Portugal Continental;2021;2;2021-02;completo;9573.0;37.73903;13.30462;37.35009;nacional
2021-02-28;ARS Alentejo;2021;2;2021-02;completo;535.0;39.9568;10.64516;19.81743;regional
2021-02-28;ARS Algarve;2021;2;2021-02;completo;432.0;42.82407;10.16043;20.28426;regional
2021-02-28;ARS Centro;2021;2;2021-02;completo;1587.0;32.62745;11.63121;26.9786;regional
2021-02-28;ARS Lisboa e Vale do Tejo;2021;2;2021-02;completo;2812.0;41.85954;14.15778;37.12094;regional
2021-02-28;ARS Norte;2021;2;2021-02;completo;3466.0;31.13297;12.87268;24.26493;regional
2021-02-28;Portugal Continental;2021;2;2021-02;completo;8832.0;35.97802;12.81207;28.20257;nacional
2021-03-01;ARS Alentejo;2021;3;2021-03;completo;611.0;40.22556;9.336609;28.14337;regional
2021-03-01;ARS Algarve;2021;3;2021-03;completo;513.0;44.24951;10.58201;30.25403;regional
2021-03-01;ARS Centro;2021;3;2021-03;completo;1856.0;38.0597;10.66198;37.74019;regional
2021-03-01;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3435.0;44.84476;14.15241;48.37744;regional
2021-03-01;ARS Norte;2021;3;2021-03;completo;3922.0;37.1294;11.03995;28.50732;regional
2021-03-01;Portugal Continental;2021;3;2021-03;completo;10337.0;40.58897;11.98531;37.25249;nacional
2021-03-02;ARS Alentejo;2021;3;2021-03;completo;620.0;38.06922;15.05376;25.07213;regional
2021-03-02;ARS Algarve;2021;3;2021-03;completo;517.0;50.09671;11.97183;28.69748;regional
2021-03-02;ARS Centro;2021;3;2021-03;completo;1957.0;35.71869;13.8292;48.63176;regional
2021-03-02;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3345.0;42.52701;14.28118;78.77395;regional
2021-03-02;ARS Norte;2021;3;2021-03;completo;3950.0;35.66453;11.34146;29.71483;regional
2021-03-02;Portugal Continental;2021;3;2021-03;completo;10389.0;38.96753;13.04732;49.99213;nacional
2021-03-03;ARS Alentejo;2021;3;2021-03;completo;643.0;37.10575;14.69741;30.02034;regional
2021-03-03;ARS Algarve;2021;3;2021-03;completo;494.0;44.33199;10.23454;28.39574;regional
2021-03-03;ARS Centro;2021;3;2021-03;completo;1917.0;35.02245;13.75138;45.66628;regional
2021-03-03;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3370.0;44.69607;14.01634;59.76112;regional
2021-03-03;ARS Norte;2021;3;2021-03;completo;4020.0;35.99014;11.42267;32.1864;regional
2021-03-03;Portugal Continental;2021;3;2021-03;completo;10444.0;39.36868;12.84224;43.92961;nacional
2021-03-04;ARS Alentejo;2021;3;2021-03;completo;597.0;40.7767;14.75904;23.3551;regional
2021-03-04;ARS Algarve;2021;3;2021-03;completo;502.0;42.23108;14.31925;33.31441;regional
2021-03-04;ARS Centro;2021;3;2021-03;completo;1890.0;37.58911;10.822;41.44025;regional
2021-03-04;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3226.0;43.19876;13.73823;61.28543;regional
2021-03-04;ARS Norte;2021;3;2021-03;completo;3768.0;34.34983;11.41338;28.22338;regional
2021-03-04;Portugal Continental;2021;3;2021-03;completo;9983.0;38.75324;12.38826;42.14502;nacional
2021-03-05;ARS Alentejo;2021;3;2021-03;completo;593.0;36.15385;12.53406;24.05839;regional
2021-03-05;ARS Algarve;2021;3;2021-03;completo;454.0;40.7489;13.11953;23.94175;regional
2021-03-05;ARS Centro;2021;3;2021-03;completo;1891.0;30.09772;13.20646;37.5875;regional
2021-03-05;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3306.0;43.89429;12.33135;68.64661;regional
2021-03-05;ARS Norte;2021;3;2021-03;completo;3932.0;35.18365;12.91881;32.76524;regional
2021-03-05;Portugal Continental;2021;3;2021-03;completo;10176.0;37.72023;12.75716;44.97493;nacional
2021-03-06;ARS Alentejo;2021;3;2021-03;completo;576.0;42.94355;11.14286;19.57197;regional
2021-03-06;ARS Algarve;2021;3;2021-03;completo;443.0;46.72686;13.41108;28.70647;regional
2021-03-06;ARS Centro;2021;3;2021-03;completo;1846.0;30.01328;12.27217;34.479;regional
2021-03-06;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3051.0;42.93674;13.61552;58.24319;regional
2021-03-06;ARS Norte;2021;3;2021-03;completo;3747.0;32.4824;12.71771;29.9713;regional
2021-03-06;Portugal Continental;2021;3;2021-03;completo;9663.0;36.93845;12.90009;40.2096;nacional
2021-03-07;ARS Alentejo;2021;3;2021-03;completo;642.0;42.47312;12.29947;19.86644;regional
2021-03-07;ARS Algarve;2021;3;2021-03;completo;453.0;46.57837;11.25828;21.86598;regional
2021-03-07;ARS Centro;2021;3;2021-03;completo;1695.0;36.29737;12.36487;36.68157;regional
2021-03-07;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;2913.0;44.45589;12.7286;37.33807;regional
2021-03-07;ARS Norte;2021;3;2021-03;completo;3408.0;33.33333;10.63531;25.24486;regional
2021-03-07;Portugal Continental;2021;3;2021-03;completo;9111.0;38.99536;11.79975;30.92738;nacional
2021-03-08;ARS Alentejo;2021;3;2021-03;completo;638.0;41.90648;12.04188;22.72186;regional
2021-03-08;ARS Algarve;2021;3;2021-03;completo;558.0;48.20789;9.87395;30.79592;regional
2021-03-08;ARS Centro;2021;3;2021-03;completo;2038.0;39.13573;11.97411;34.76632;regional
2021-03-08;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3514.0;46.19347;12.99283;55.85925;regional
2021-03-08;ARS Norte;2021;3;2021-03;completo;4146.0;35.92105;10.8826;28.50374;regional
2021-03-08;Portugal Continental;2021;3;2021-03;completo;10894.0;41.03074;11.82931;38.98947;nacional
2021-03-09;ARS Alentejo;2021;3;2021-03;completo;606.0;46.85714;17.71428;24.36782;regional
2021-03-09;ARS Algarve;2021;3;2021-03;completo;549.0;50.81967;10.08969;26.24896;regional
2021-03-09;ARS Centro;2021;3;2021-03;completo;2015.0;38.90244;12.78317;43.65812;regional
2021-03-09;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3604.0;44.19643;13.03083;60.54528;regional
2021-03-09;ARS Norte;2021;3;2021-03;completo;4026.0;34.01562;12.27405;31.49147;regional
2021-03-09;Portugal Continental;2021;3;2021-03;completo;10800.0;40.05594;12.74427;43.14035;nacional
2021-03-10;ARS Alentejo;2021;3;2021-03;completo;612.0;39.45841;12.74788;21.34559;regional
2021-03-10;ARS Algarve;2021;3;2021-03;completo;507.0;41.81459;12.03209;25.86822;regional
2021-03-10;ARS Centro;2021;3;2021-03;completo;2006.0;36.77184;11.48867;41.92825;regional
2021-03-10;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3438.0;44.20099;14.60434;58.0123;regional
2021-03-10;ARS Norte;2021;3;2021-03;completo;4122.0;33.41391;12.53219;33.39695;regional
2021-03-10;Portugal Continental;2021;3;2021-03;completo;10685.0;38.49053;13.03883;42.05225;nacional
2021-03-11;ARS Alentejo;2021;3;2021-03;completo;604.0;42.99611;16.7147;26.03773;regional
2021-03-11;ARS Algarve;2021;3;2021-03;completo;505.0;48.51485;14.76684;29.34061;regional
2021-03-11;ARS Centro;2021;3;2021-03;completo;1858.0;35.3755;11.64424;41.75579;regional
2021-03-11;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3548.0;43.44749;12.88235;55.40345;regional
2021-03-11;ARS Norte;2021;3;2021-03;completo;3852.0;35.14894;11.45226;31.41381;regional
2021-03-11;Portugal Continental;2021;3;2021-03;completo;10367.0;39.36425;12.364;41.74292;nacional
2021-03-12;ARS Alentejo;2021;3;2021-03;completo;625.0;39.63303;13.96896;29.59431;regional
2021-03-12;ARS Algarve;2021;3;2021-03;completo;523.0;48.56596;9.919028;31.48402;regional
2021-03-12;ARS Centro;2021;3;2021-03;completo;2003.0;35.90062;13.82464;42.38488;regional
2021-03-12;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3463.0;45.26713;14.09816;55.59161;regional
2021-03-12;ARS Norte;2021;3;2021-03;completo;4024.0;34.95146;10.51395;30.46795;regional
2021-03-12;Portugal Continental;2021;3;2021-03;completo;10638.0;39.70499;12.52126;41.57323;nacional
2021-03-13;ARS Alentejo;2021;3;2021-03;completo;549.0;40.45643;10.38961;18.02008;regional
2021-03-13;ARS Algarve;2021;3;2021-03;completo;427.0;41.2178;11.16751;21.275;regional
2021-03-13;ARS Centro;2021;3;2021-03;completo;1812.0;34.77673;13.49206;34.33212;regional
2021-03-13;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3371.0;43.7092;12.87808;69.81083;regional
2021-03-13;ARS Norte;2021;3;2021-03;completo;3853.0;36.36878;11.34273;32.34465;regional
2021-03-13;Portugal Continental;2021;3;2021-03;completo;10012.0;39.21231;12.24398;45.26287;nacional
2021-03-14;ARS Alentejo;2021;3;2021-03;completo;573.0;44.3299;12.46459;17.50593;regional
2021-03-14;ARS Algarve;2021;3;2021-03;completo;476.0;44.7479;10.37736;19.86818;regional
2021-03-14;ARS Centro;2021;3;2021-03;completo;1746.0;32.72472;12.87636;27.32996;regional
2021-03-14;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3096.0;44.83204;11.65284;45.56212;regional
2021-03-14;ARS Norte;2021;3;2021-03;completo;3564.0;31.82097;13.32168;26.04252;regional
2021-03-14;Portugal Continental;2021;3;2021-03;completo;9455.0;37.97324;12.44747;32.35099;nacional
2021-03-15;ARS Alentejo;2021;3;2021-03;completo;707.0;44.46228;9.069767;27.60182;regional
2021-03-15;ARS Algarve;2021;3;2021-03;completo;568.0;43.1338;11.38952;30.4037;regional
2021-03-15;ARS Centro;2021;3;2021-03;completo;2117.0;38.54588;10.74424;37.04034;regional
2021-03-15;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3887.0;47.95231;12.0274;52.94032;regional
2021-03-15;ARS Norte;2021;3;2021-03;completo;4399.0;37.21667;10.24209;30.17947;regional
2021-03-15;Portugal Continental;2021;3;2021-03;completo;11678.0;41.95682;10.97585;39.14983;nacional
2021-03-16;ARS Alentejo;2021;3;2021-03;completo;715.0;43.3871;11.80401;24.66032;regional
2021-03-16;ARS Algarve;2021;3;2021-03;completo;565.0;45.13274;8.878505;32.60584;regional
2021-03-16;ARS Centro;2021;3;2021-03;completo;2141.0;37.00288;12.26653;41.82295;regional
2021-03-16;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3804.0;44.90716;12.90234;61.45859;regional
2021-03-16;ARS Norte;2021;3;2021-03;completo;4356.0;32.85244;11.13244;33.67126;regional
2021-03-16;Portugal Continental;2021;3;2021-03;completo;11581.0;39.06588;11.92308;44.43579;nacional
2021-03-17;ARS Alentejo;2021;3;2021-03;completo;766.0;37.91541;10.19523;32.68985;regional
2021-03-17;ARS Algarve;2021;3;2021-03;completo;520.0;46.53846;14.0;22.61694;regional
2021-03-17;ARS Centro;2021;3;2021-03;completo;2047.0;36.58683;12.47335;51.86069;regional
2021-03-17;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3931.0;42.87906;12.48686;59.82051;regional
2021-03-17;ARS Norte;2021;3;2021-03;completo;4323.0;34.04846;11.51334;31.6958;regional
2021-03-17;Portugal Continental;2021;3;2021-03;completo;11587.0;38.50816;12.09006;44.87671;nacional
2021-03-18;ARS Alentejo;2021;3;2021-03;completo;686.0;44.70588;11.87905;28.3782;regional
2021-03-18;ARS Algarve;2021;3;2021-03;completo;538.0;47.95539;11.77778;25.97108;regional
2021-03-18;ARS Centro;2021;3;2021-03;completo;2087.0;37.68873;12.84027;45.68087;regional
2021-03-18;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3884.0;44.98003;11.79105;53.06269;regional
2021-03-18;ARS Norte;2021;3;2021-03;completo;4342.0;34.50633;11.41916;33.50292;regional
2021-03-18;Portugal Continental;2021;3;2021-03;completo;11537.0;39.88944;11.86441;41.65037;nacional
2021-03-19;ARS Alentejo;2021;3;2021-03;completo;639.0;36.31387;11.22194;24.58725;regional
2021-03-19;ARS Algarve;2021;3;2021-03;completo;523.0;42.63862;12.80899;26.3871;regional
2021-03-19;ARS Centro;2021;3;2021-03;completo;2075.0;36.47343;13.0757;47.92645;regional
2021-03-19;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3614.0;45.88203;11.87918;46.10328;regional
2021-03-19;ARS Norte;2021;3;2021-03;completo;4190.0;36.54096;11.23373;33.97923;regional
2021-03-19;Portugal Continental;2021;3;2021-03;completo;11041.0;40.13378;11.8925;39.86091;nacional
2021-03-20;ARS Alentejo;2021;3;2021-03;completo;602.0;37.28489;12.59259;18.76976;regional
2021-03-20;ARS Algarve;2021;3;2021-03;completo;479.0;41.75365;9.60334;24.22535;regional
2021-03-20;ARS Centro;2021;3;2021-03;completo;1954.0;35.24116;11.99315;51.19583;regional
2021-03-20;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3583.0;42.08764;11.88548;56.52809;regional
2021-03-20;ARS Norte;2021;3;2021-03;completo;4029.0;31.92591;11.57394;28.56478;regional
2021-03-20;Portugal Continental;2021;3;2021-03;completo;10647.0;36.92794;11.70933;41.82001;nacional
2021-03-21;ARS Alentejo;2021;3;2021-03;completo;608.0;37.64045;11.17166;17.59364;regional
2021-03-21;ARS Algarve;2021;3;2021-03;completo;480.0;41.875;8.714597;21.23236;regional
2021-03-21;ARS Centro;2021;3;2021-03;completo;1761.0;34.8637;12.22084;33.35921;regional
2021-03-21;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3185.0;44.30141;12.13992;59.07985;regional
2021-03-21;ARS Norte;2021;3;2021-03;completo;3605.0;33.3841;10.73915;28.72941;regional
2021-03-21;Portugal Continental;2021;3;2021-03;completo;9639.0;38.24921;11.42038;39.30624;nacional
2021-03-22;ARS Alentejo;2021;3;2021-03;completo;723.0;44.40945;12.62136;32.35423;regional
2021-03-22;ARS Algarve;2021;3;2021-03;completo;630.0;55.23809;10.18711;28.4945;regional
2021-03-22;ARS Centro;2021;3;2021-03;completo;2228.0;38.23692;10.69837;44.16981;regional
2021-03-22;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;4157.0;46.4527;11.59979;63.03133;regional
2021-03-22;ARS Norte;2021;3;2021-03;completo;4775.0;36.79673;10.12101;31.32268;regional
2021-03-22;Portugal Continental;2021;3;2021-03;completo;12513.0;41.87586;10.8854;45.01418;nacional
2021-03-23;ARS Alentejo;2021;3;2021-03;completo;688.0;38.0789;14.47368;28.01299;regional
2021-03-23;ARS Algarve;2021;3;2021-03;completo;564.0;48.22695;11.1828;25.94024;regional
2021-03-23;ARS Centro;2021;3;2021-03;completo;2273.0;34.6761;12.89702;53.96051;regional
2021-03-23;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;4092.0;43.52854;12.07951;68.30737;regional
2021-03-23;ARS Norte;2021;3;2021-03;completo;4506.0;33.79528;12.69333;36.23706;regional
2021-03-23;Portugal Continental;2021;3;2021-03;completo;12123.0;38.43742;12.50354;49.85057;nacional
2021-03-24;ARS Alentejo;2021;3;2021-03;completo;632.0;39.42134;10.64426;23.55363;regional
2021-03-24;ARS Algarve;2021;3;2021-03;completo;545.0;50.45872;12.12121;27.85098;regional
2021-03-24;ARS Centro;2021;3;2021-03;completo;2204.0;36.52365;10.92683;45.9348;regional
2021-03-24;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3923.0;43.30346;12.9771;52.81179;regional
2021-03-24;ARS Norte;2021;3;2021-03;completo;4473.0;35.97263;12.07082;36.04893;regional
2021-03-24;Portugal Continental;2021;3;2021-03;completo;11777.0;39.58582;12.11884;42.7967;nacional
2021-03-25;ARS Alentejo;2021;3;2021-03;completo;634.0;36.70213;15.45741;23.87385;regional
2021-03-25;ARS Algarve;2021;3;2021-03;completo;573.0;46.9459;12.14575;26.74231;regional
2021-03-25;ARS Centro;2021;3;2021-03;completo;2210.0;37.8821;11.72992;46.74351;regional
2021-03-25;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3845.0;44.28199;11.71049;52.19468;regional
2021-03-25;ARS Norte;2021;3;2021-03;completo;4165.0;34.93133;10.76705;32.82212;regional
2021-03-25;Portugal Continental;2021;3;2021-03;completo;11427.0;39.53838;11.52353;41.36288;nacional
2021-03-26;ARS Alentejo;2021;3;2021-03;completo;661.0;42.17082;15.68182;25.11539;regional
2021-03-26;ARS Algarve;2021;3;2021-03;completo;559.0;45.61717;7.40038;23.92369;regional
2021-03-26;ARS Centro;2021;3;2021-03;completo;2079.0;39.43329;11.38168;40.32423;regional
2021-03-26;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3698.0;44.45116;13.25949;63.4404;regional
2021-03-26;ARS Norte;2021;3;2021-03;completo;4300.0;34.06733;11.14483;32.60751;regional
2021-03-26;Portugal Continental;2021;3;2021-03;completo;11297.0;39.47186;11.88673;43.05912;nacional
2021-03-27;ARS Alentejo;2021;3;2021-03;completo;599.0;43.34601;13.89578;23.49091;regional
2021-03-27;ARS Algarve;2021;3;2021-03;completo;511.0;43.83562;8.638743;22.1282;regional
2021-03-27;ARS Centro;2021;3;2021-03;completo;1896.0;33.35439;13.03842;36.84721;regional
2021-03-27;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3432.0;42.51165;12.38718;52.36778;regional
2021-03-27;ARS Norte;2021;3;2021-03;completo;3983.0;33.24206;10.76648;26.17724;regional
2021-03-27;Portugal Continental;2021;3;2021-03;completo;10421.0;37.64427;11.82049;37.11813;nacional
2021-03-28;ARS Alentejo;2021;3;2021-03;completo;588.0;43.07992;9.75;18.74684;regional
2021-03-28;ARS Algarve;2021;3;2021-03;completo;474.0;43.88186;9.560723;24.43578;regional
2021-03-28;ARS Centro;2021;3;2021-03;completo;1804.0;35.50824;11.22931;36.62958;regional
2021-03-28;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;3194.0;41.60514;11.77073;39.5338;regional
2021-03-28;ARS Norte;2021;3;2021-03;completo;3598.0;34.96653;10.48524;25.44068;regional
2021-03-28;Portugal Continental;2021;3;2021-03;completo;9658.0;38.34238;11.00874;32.00193;nacional
2021-03-29;ARS Alentejo;2021;3;2021-03;completo;635.0;46.32353;10.05291;24.01027;regional
2021-03-29;ARS Algarve;2021;3;2021-03;completo;622.0;48.8746;11.29032;31.61888;regional
2021-03-29;ARS Centro;2021;3;2021-03;completo;2310.0;38.6059;10.519;45.46945;regional
2021-03-29;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;4083.0;45.65164;12.40688;47.41267;regional
2021-03-29;ARS Norte;2021;3;2021-03;completo;4633.0;37.12617;9.178744;34.97959;regional
2021-03-29;Portugal Continental;2021;3;2021-03;completo;12283.0;41.49516;10.7326;40.4639;nacional
2021-03-30;ARS Alentejo;2021;3;2021-03;completo;731.0;40.56604;9.662921;30.91566;regional
2021-03-30;ARS Algarve;2021;3;2021-03;completo;594.0;44.44444;10.61224;30.78246;regional
2021-03-30;ARS Centro;2021;3;2021-03;completo;2213.0;33.09511;12.15629;49.55556;regional
2021-03-30;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;4289.0;40.58175;11.26554;62.34257;regional
2021-03-30;ARS Norte;2021;3;2021-03;completo;4590.0;34.66059;11.64203;33.87614;regional
2021-03-30;Portugal Continental;2021;3;2021-03;completo;12417.0;37.44447;11.47105;46.73838;nacional
2021-03-31;ARS Alentejo;2021;3;2021-03;completo;743.0;39.78159;11.77829;26.13939;regional
2021-03-31;ARS Algarve;2021;3;2021-03;completo;551.0;45.37205;9.051724;26.97359;regional
2021-03-31;ARS Centro;2021;3;2021-03;completo;2264.0;38.04498;12.07311;51.72072;regional
2021-03-31;ARS Lisboa e Vale do Tejo;2021;3;2021-03;completo;4074.0;44.90752;13.63989;62.46925;regional
2021-03-31;ARS Norte;2021;3;2021-03;completo;4670.0;35.10538;12.11499;34.4952;regional
2021-03-31;Portugal Continental;2021;3;2021-03;completo;12302.0;39.79138;12.51047;47.05501;nacional
2021-04-01;ARS Alentejo;2021;4;2021-04;completo;649.0;47.33096;10.42253;31.75244;regional
2021-04-01;ARS Algarve;2021;4;2021-04;completo;567.0;46.20811;10.93474;31.42553;regional
2021-04-01;ARS Centro;2021;4;2021-04;completo;2204.0;36.90141;12.72636;60.29259;regional
2021-04-01;ARS Lisboa e Vale do Tejo;2021;4;2021-04;completo;4005.0;44.02311;11.78609;61.47307;regional
2021-04-01;ARS Norte;2021;4;2021-04;completo;4585.0;35.85799;10.91331;37.3891;regional
2021-04-01;Portugal Continental;2021;4;2021-04;completo;12010.0;39.96162;11.55292;49.66809;nacional
2021-04-02;ARS Alentejo;2021;4;2021-04;completo;628.0;44.38406;8.947369;31.34043;regional
2021-04-02;ARS Algarve;2021;4;2021-04;completo;583.0;44.76844;9.112149;22.44948;regional
2021-04-02;ARS Centro;2021;4;2021-04;completo;2187.0;35.41667;11.60338;46.14511;regional
2021-04-02;ARS Lisboa e Vale do Tejo;2021;4;2021-04;completo;3810.0;45.90551;11.53425;56.83986;regional
2021-04-02;ARS Norte;2021;4;2021-04;completo;4354.0;37.5499;11.31148;38.25788;regional
2021-04-02;Portugal Continental;2021;4;2021-04;completo;11562.0;40.74107;11.26423;44.94068;nacional
2021-04-03;ARS Alentejo;2021;4;2021-04;completo;722.0;40.96;8.96861;24.30794;regional
2021-04-03;ARS Algarve;2021;4;2021-04;completo;483.0;43.06418;11.11111;18.89157;regional
2021-04-03;ARS Centro;2021;4;2021-04;completo;1970.0;34.69713;10.786;35.10461;regional
