periodo;regiao_ars;ano;mes;ano_mes;estado_ano;episodios_urgencia;prioridade_verde_azul;taxa_internamento;tempo_medio_espera;tipo_agregacao
2021-02-06;Portugal Continental;2021;2;2021-02;completo;7970.0;38.24973;17.19709;40.21392;nacional
2021-02-07;Portugal Continental;2021;2;2021-02;completo;7352.0;38.6089;17.74194;30.17674;nacional
2021-02-08;Portugal Continental;2021;2;2021-02;completo;8748.0;39.7968;15.53665;42.08796;nacional
2021-02-09;Portugal Continental;2021;2;2021-02;completo;8881.0;38.08658;17.44949;44.02889;nacional
2021-02-10;Portugal Continental;2021;2;2021-02;completo;8810.0;37.79354;16.56584;43.7761;nacional
2021-02-11;Portugal Continental;2021;2;2021-02;completo;9027.0;37.32697;16.27098;38.64933;nacional
2021-02-12;Portugal Continental;2021;2;2021-02;completo;8895.0;37.47195;15.95535;36.1151;nacional
2021-02-13;Portugal Continental;2021;2;2021-02;completo;8662.0;37.1156;15.63071;43.92503;nacional
2021-02-14;Portugal Continental;2021;2;2021-02;completo;7628.0;37.26387;14.85519;28.97903;nacional
2021-02-15;Portugal Continental;2021;2;2021-02;completo;9808.0;39.54852;13.89767;40.32361;nacional
2021-02-16;Portugal Continental;2021;2;2021-02;completo;9181.0;37.49707;15.44996;46.10194;nacional
2021-02-17;Portugal Continental;2021;2;2021-02;completo;9593.0;37.70399;13.63259;37.20681;nacional
2021-02-18;Portugal Continental;2021;2;2021-02;completo;9103.0;36.82786;14.95572;36.37559;nacional
2021-02-19;Portugal Continental;2021;2;2021-02;completo;9860.0;37.51916;14.53724;40.8647;nacional
2021-02-20;Portugal Continental;2021;2;2021-02;completo;8444.0;36.57557;15.4877;37.71277;nacional
2021-02-21;Portugal Continental;2021;2;2021-02;completo;8069.0;39.45286;13.11713;32.56914;nacional
2021-02-22;Portugal Continental;2021;2;2021-02;completo;10311.0;39.68337;12.28401;36.17387;nacional
2021-02-23;Portugal Continental;2021;2;2021-02;completo;10289.0;37.7438;13.35298;43.60571;nacional
2021-02-24;Portugal Continental;2021;2;2021-02;completo;10343.0;38.20483;12.97593;37.17577;nacional
2021-02-25;Portugal Continental;2021;2;2021-02;completo;9892.0;37.30288;14.33069;42.34714;nacional
2021-02-26;Portugal Continental;2021;2;2021-02;completo;9949.0;37.45089;13.5012;40.90742;nacional
2021-02-27;Portugal Continental;2021;2;2021-02;completo;9573.0;37.73903;13.30462;37.35009;nacional
2021-02-28;Portugal Continental;2021;2;2021-02;completo;8832.0;35.97802;12.81207;28.20257;nacional
2021-03-01;Portugal Continental;2021;3;2021-03;completo;10337.0;40.58897;11.98531;37.25249;nacional
2021-03-02;Portugal Continental;2021;3;2021-03;completo;10389.0;38.96753;13.04732;49.99213;nacional
2021-03-03;Portugal Continental;2021;3;2021-03;completo;10444.0;39.36868;12.84224;43.92961;nacional
2021-03-04;Portugal Continental;2021;3;2021-03;completo;9983.0;38.75324;12.38826;42.14502;nacional
2021-03-05;Portugal Continental;2021;3;2021-03;completo;10176.0;37.72023;12.75716;44.97493;nacional
2021-03-06;Portugal Continental;2021;3;2021-03;completo;9663.0;36.93845;12.90009;40.2096;nacional
2021-03-07;Portugal Continental;2021;3;2021-03;completo;9111.0;38.99536;11.79975;30.92738;nacional
2021-03-08;Portugal Continental;2021;3;2021-03;completo;10894.0;41.03074;11.82931;38.98947;nacional
2021-03-09;Portugal Continental;2021;3;2021-03;completo;10800.0;40.05594;12.74427;43.14035;nacional
2021-03-10;Portugal Continental;2021;3;2021-03;completo;10685.0;38.49053;13.03883;42.05225;nacional
2021-03-11;Portugal Continental;2021;3;2021-03;completo;10367.0;39.36425;12.364;41.74292;nacional
2021-03-12;Portugal Continental;2021;3;2021-03;completo;10638.0;39.70499;12.52126;41.57323;nacional
2021-03-13;Portugal Continental;2021;3;2021-03;completo;10012.0;39.21231;12.24398;45.26287;nacional
2021-03-14;Portugal Continental;2021;3;2021-03;completo;9455.0;37.97324;12.44747;32.35099;nacional
2021-03-15;Portugal Continental;2021;3;2021-03;completo;11678.0;41.95682;10.97585;39.14983;nacional
2021-03-16;Portugal Continental;2021;3;2021-03;completo;11581.0;39.06588;11.92308;44.43579;nacional
2021-03-17;Portugal Continental;2021;3;2021-03;completo;11587.0;38.50816;12.09006;44.87671;nacional
2021-03-18;Portugal Continental;2021;3;2021-03;completo;11537.0;39.88944;11.86441;41.65037;nacional
2021-03-19;Portugal Continental;2021;3;2021-03;completo;11041.0;40.13378;11.8925;39.86091;nacional
2021-03-20;Portugal Continental;2021;3;2021-03;completo;10647.0;36.92794;11.70933;41.82001;nacional
2021-03-21;Portugal Continental;2021;3;2021-03;completo;9639.0;38.24921;11.42038;39.30624;nacional
2021-03-22;Portugal Continental;2021;3;2021-03;completo;12513.0;41.87586;10.8854;45.01418;nacional
2021-03-23;Portugal Continental;2021;3;2021-03;completo;12123.0;38.43742;12.50354;49.85057;nacional
2021-03-24;Portugal Continental;2021;3;2021-03;completo;11777.0;39.58582;12.11884;42.7967;nacional
2021-03-25;Portugal Continental;2021;3;2021-03;completo;11427.0;39.53838;11.52353;41.36288;nacional
2021-03-26;Portugal Continental;2021;3;2021-03;completo;11297.0;39.47186;11.88673;43.05912;nacional
2021-03-27;Portugal Continental;2021;3;2021-03;completo;10421.0;37.64427;11.82049;37.11813;nacional
2021-03-28;Portugal Continental;2021;3;2021-03;completo;9658.0;38.34238;11.00874;32.00193;nacional
2021-03-29;Portugal Continental;2021;3;2021-03;completo;12283.0;41.49516;10.7326;40.4639;nacional
2021-03-30;Portugal Continental;2021;3;2021-03;completo;12417.0;37.44447;11.47105;46.73838;nacional
2021-03-31;Portugal Continental;2021;3;2021-03;completo;12302.0;39.79138;12.51047;47.05501;nacional
2021-04-01;Portugal Continental;2021;4;2021-04;completo;12010.0;39.96162;11.55292;49.66809;nacional
2021-04-02;Portugal Continental;2021;4;2021-04;completo;11562.0;40.74107;11.26423;44.94068;nacional
2021-04-03;Portugal Continental;2021;4;2021-04;completo;11170.0;39.45559;11.09268;41.17546;nacional
2021-04-04;Portugal Continental;2021;4;2021-04;completo;9404.0;37.37272;11.2255;33.60425;nacional
2021-04-05;Portugal Continental;2021;4;2021-04;completo;13327.0;43.68488;9.935815;45.78733;nacional
2021-04-06;Portugal Continental;2021;4;2021-04;completo;13290.0;41.62192;11.1918;52.48149;nacional
2021-04-07;Portugal Continental;2021;4;2021-04;completo;13078.0;42.09434;11.34526;49.26211;nacional
2021-04-08;Portugal Continental;2021;4;2021-04;completo;13169.0;41.32416;9.973245;43.09238;nacional
2021-04-09;Portugal Continental;2021;4;2021-04;completo;13004.0;41.67782;10.74968;48.06053;nacional
2021-04-10;Portugal Continental;2021;4;2021-04;completo;11485.0;40.25536;10.87604;45.80904;nacional
2021-04-11;Portugal Continental;2021;4;2021-04;completo;10904.0;38.98795;10.39739;39.44617;nacional
2021-04-12;Portugal Continental;2021;4;2021-04;completo;14327.0;43.60047;9.222682;45.95402;nacional
2021-04-13;Portugal Continental;2021;4;2021-04;completo;13616.0;42.19604;10.56111;47.90457;nacional
2021-04-14;Portugal Continental;2021;4;2021-04;completo;13648.0;41.23909;10.23609;47.68192;nacional
2021-04-15;Portugal Continental;2021;4;2021-04;completo;13648.0;41.7938;10.24866;46.98893;nacional
2021-04-16;Portugal Continental;2021;4;2021-04;completo;13469.0;40.73355;9.562479;45.56346;nacional
2021-04-17;Portugal Continental;2021;4;2021-04;completo;11834.0;40.20828;9.912593;41.97417;nacional
2021-04-18;Portugal Continental;2021;4;2021-04;completo;11564.0;41.27833;9.698831;37.98979;nacional
2021-04-19;Portugal Continental;2021;4;2021-04;completo;14662.0;45.09916;8.552374;45.08297;nacional
2021-04-20;Portugal Continental;2021;4;2021-04;completo;14607.0;43.23254;9.603274;46.71912;nacional
2021-04-21;Portugal Continental;2021;4;2021-04;completo;14104.0;43.17692;10.09196;48.27809;nacional
2021-04-22;Portugal Continental;2021;4;2021-04;completo;13979.0;43.10225;9.601932;46.74273;nacional
2021-04-23;Portugal Continental;2021;4;2021-04;completo;13881.0;42.02361;9.933398;50.45887;nacional
2021-04-24;Portugal Continental;2021;4;2021-04;completo;12013.0;40.19642;10.11407;46.16508;nacional
2021-04-25;Portugal Continental;2021;4;2021-04;completo;11459.0;40.99453;9.495216;39.44151;nacional
2021-04-26;Portugal Continental;2021;4;2021-04;completo;15305.0;44.10418;9.027568;50.27658;nacional
2021-04-27;Portugal Continental;2021;4;2021-04;completo;15411.0;43.29805;9.158324;54.80101;nacional
2021-04-28;Portugal Continental;2021;4;2021-04;completo;14514.0;42.57892;9.412405;50.76607;nacional
2021-04-29;Portugal Continental;2021;4;2021-04;completo;14319.0;42.02888;9.703417;48.13768;nacional
2021-04-30;Portugal Continental;2021;4;2021-04;completo;13912.0;42.02789;9.855025;45.11552;nacional
2021-05-01;Portugal Continental;2021;5;2021-05;completo;12605.0;41.56957;10.38153;46.35075;nacional
2021-05-02;Portugal Continental;2021;5;2021-05;completo;11195.0;40.34766;9.762901;37.84695;nacional
2021-05-03;Portugal Continental;2021;5;2021-05;completo;15691.0;44.10489;8.660733;49.49089;nacional
2021-05-04;Portugal Continental;2021;5;2021-05;completo;15265.0;44.21862;9.437842;53.80726;nacional
2021-05-05;Portugal Continental;2021;5;2021-05;completo;15158.0;42.2071;10.03394;48.05547;nacional
2021-05-06;Portugal Continental;2021;5;2021-05;completo;14978.0;44.40336;9.526454;51.55246;nacional
2021-05-07;Portugal Continental;2021;5;2021-05;completo;14653.0;43.13363;10.07758;56.10342;nacional
2021-05-08;Portugal Continental;2021;5;2021-05;completo;13320.0;41.43449;9.6251;59.95546;nacional
2021-05-09;Portugal Continental;2021;5;2021-05;completo;12846.0;41.7575;9.246543;40.93428;nacional
2021-05-10;Portugal Continental;2021;5;2021-05;completo;16039.0;46.56816;9.022997;46.81681;nacional
2021-05-11;Portugal Continental;2021;5;2021-05;completo;15200.0;43.80289;9.383112;53.17432;nacional
2021-05-12;Portugal Continental;2021;5;2021-05;completo;15568.0;43.95094;8.862312;51.86717;nacional
2021-05-13;Portugal Continental;2021;5;2021-05;completo;15055.0;45.05463;8.672411;50.67864;nacional
2021-05-14;Portugal Continental;2021;5;2021-05;completo;15248.0;43.2317;8.35659;55.58924;nacional
2021-05-15;Portugal Continental;2021;5;2021-05;completo;13663.0;40.79302;9.030568;48.70768;nacional
2021-05-16;Portugal Continental;2021;5;2021-05;completo;13161.0;42.73019;8.911247;45.76902;nacional
2021-05-17;Portugal Continental;2021;5;2021-05;completo;17357.0;46.08318;8.135456;54.21823;nacional
2021-05-18;Portugal Continental;2021;5;2021-05;completo;17292.0;44.5376;8.137075;61.1352;nacional
2021-05-19;Portugal Continental;2021;5;2021-05;completo;16450.0;44.18495;8.975286;60.51158;nacional
2021-05-20;Portugal Continental;2021;5;2021-05;completo;15813.0;44.51441;8.857038;56.06808;nacional
2021-05-21;Portugal Continental;2021;5;2021-05;completo;15948.0;44.39751;8.997764;53.6958;nacional
2021-05-22;Portugal Continental;2021;5;2021-05;completo;13911.0;44.26587;9.332774;56.96093;nacional
2021-05-23;Portugal Continental;2021;5;2021-05;completo;13090.0;43.66257;8.873178;39.32435;nacional
2021-05-24;Portugal Continental;2021;5;2021-05;completo;17209.0;47.43647;7.72471;54.22297;nacional
2021-05-25;Portugal Continental;2021;5;2021-05;completo;16590.0;44.78676;8.805165;55.84908;nacional
2021-05-26;Portugal Continental;2021;5;2021-05;completo;16677.0;44.55275;9.186152;54.53191;nacional
2021-05-27;Portugal Continental;2021;5;2021-05;completo;16419.0;44.90763;8.197425;57.07391;nacional
2021-05-28;Portugal Continental;2021;5;2021-05;completo;15860.0;43.9002;8.418876;53.01615;nacional
2021-05-29;Portugal Continental;2021;5;2021-05;completo;13964.0;43.01833;9.016046;53.7053;nacional
2021-05-30;Portugal Continental;2021;5;2021-05;completo;13947.0;43.46544;8.519444;47.01558;nacional
2021-05-31;Portugal Continental;2021;5;2021-05;completo;18023.0;46.13227;7.855542;51.90823;nacional
2021-06-01;Portugal Continental;2021;6;2021-06;completo;16736.0;45.61937;8.382353;61.29395;nacional
2021-06-02;Portugal Continental;2021;6;2021-06;completo;16658.0;45.03668;8.906854;62.24261;nacional
2021-06-03;Portugal Continental;2021;6;2021-06;completo;14755.0;43.47287;8.464487;53.89124;nacional
2021-06-04;Portugal Continental;2021;6;2021-06;completo;16158.0;45.51203;8.381742;59.72691;nacional
2021-06-05;Portugal Continental;2021;6;2021-06;completo;14531.0;43.31482;9.020101;53.94229;nacional
2021-06-06;Portugal Continental;2021;6;2021-06;completo;13621.0;43.8089;8.238403;44.93687;nacional
2021-06-07;Portugal Continental;2021;6;2021-06;completo;17983.0;48.48615;7.56297;59.06519;nacional
2021-06-08;Portugal Continental;2021;6;2021-06;completo;17602.0;46.8744;8.454849;61.0535;nacional
2021-06-09;Portugal Continental;2021;6;2021-06;completo;16672.0;45.44728;8.689101;58.87832;nacional
2021-06-10;Portugal Continental;2021;6;2021-06;completo;15283.0;44.89322;8.578355;50.63239;nacional
2021-06-11;Portugal Continental;2021;6;2021-06;completo;16822.0;46.07254;7.938719;55.8412;nacional
2021-06-12;Portugal Continental;2021;6;2021-06;completo;15289.0;43.81063;8.510472;59.19857;nacional
2021-06-13;Portugal Continental;2021;6;2021-06;completo;14526.0;45.11906;7.563165;45.83919;nacional
2021-06-14;Portugal Continental;2021;6;2021-06;completo;19019.0;47.22239;7.17342;65.49332;nacional
2021-06-15;Portugal Continental;2021;6;2021-06;completo;18370.0;45.63615;7.986892;71.14111;nacional
2021-06-16;Portugal Continental;2021;6;2021-06;completo;18216.0;45.02544;8.356808;67.03654;nacional
2021-06-17;Portugal Continental;2021;6;2021-06;completo;17597.0;44.9071;8.371345;62.60468;nacional
2021-06-18;Portugal Continental;2021;6;2021-06;completo;16336.0;43.61201;9.05506;58.75588;nacional
2021-06-19;Portugal Continental;2021;6;2021-06;completo;14292.0;43.43826;8.698578;57.92227;nacional
2021-06-20;Portugal Continental;2021;6;2021-06;completo;14389.0;44.15857;7.808355;48.15269;nacional
2021-06-21;Portugal Continental;2021;6;2021-06;completo;17973.0;47.77245;7.447291;54.478;nacional
2021-06-22;Portugal Continental;2021;6;2021-06;completo;16962.0;45.35188;8.401909;62.84762;nacional
2021-06-23;Portugal Continental;2021;6;2021-06;completo;16062.0;44.64634;8.576016;55.14584;nacional
2021-06-24;Portugal Continental;2021;6;2021-06;completo;16393.0;45.34207;8.507398;57.20221;nacional
2021-06-25;Portugal Continental;2021;6;2021-06;completo;16703.0;44.56907;8.86562;58.31385;nacional
2021-06-26;Portugal Continental;2021;6;2021-06;completo;15043.0;43.22339;8.962597;59.28207;nacional
2021-06-27;Portugal Continental;2021;6;2021-06;completo;14512.0;43.50833;7.35668;56.6853;nacional
2021-06-28;Portugal Continental;2021;6;2021-06;completo;17944.0;47.45282;7.421126;56.36533;nacional
2021-06-29;Portugal Continental;2021;6;2021-06;completo;17471.0;45.58482;8.230365;62.70634;nacional
2021-06-30;Portugal Continental;2021;6;2021-06;completo;16883.0;45.53994;8.576281;57.38417;nacional
2021-07-01;Portugal Continental;2021;7;2021-07;completo;16446.0;45.14207;8.546394;55.5744;nacional
2021-07-02;Portugal Continental;2021;7;2021-07;completo;16189.0;44.24803;9.059026;56.68653;nacional
2021-07-03;Portugal Continental;2021;7;2021-07;completo;15085.0;44.26077;8.026098;63.72169;nacional
2021-07-04;Portugal Continental;2021;7;2021-07;completo;14295.0;45.1652;8.143323;50.73572;nacional
2021-07-05;Portugal Continental;2021;7;2021-07;completo;17904.0;47.80652;7.577046;62.99302;nacional
2021-07-06;Portugal Continental;2021;7;2021-07;completo;17390.0;46.69603;8.142928;59.26107;nacional
2021-07-07;Portugal Continental;2021;7;2021-07;completo;16858.0;45.55962;8.517237;58.19558;nacional
2021-07-08;Portugal Continental;2021;7;2021-07;completo;16005.0;45.08374;8.507978;62.35378;nacional
2021-07-09;Portugal Continental;2021;7;2021-07;completo;15826.0;44.45131;9.059439;49.62284;nacional
2021-07-10;Portugal Continental;2021;7;2021-07;completo;14975.0;42.85714;8.671893;49.13475;nacional
2021-07-11;Portugal Continental;2021;7;2021-07;completo;14652.0;43.15115;8.267451;49.21717;nacional
2021-07-12;Portugal Continental;2021;7;2021-07;completo;17627.0;45.15359;8.397827;58.48486;nacional
2021-07-13;Portugal Continental;2021;7;2021-07;completo;17227.0;45.26027;8.684301;65.03014;nacional
2021-07-14;Portugal Continental;2021;7;2021-07;completo;17108.0;44.95751;8.602763;60.89567;nacional
2021-07-15;Portugal Continental;2021;7;2021-07;completo;16886.0;44.19301;8.121239;56.13905;nacional
2021-07-16;Portugal Continental;2021;7;2021-07;completo;16254.0;43.79207;8.408322;58.61901;nacional
2021-07-17;Portugal Continental;2021;7;2021-07;completo;15241.0;42.45734;8.921178;61.14762;nacional
2021-07-18;Portugal Continental;2021;7;2021-07;completo;15246.0;44.10662;8.787472;51.66156;nacional
2021-07-19;Portugal Continental;2021;7;2021-07;completo;18126.0;45.98709;7.922841;59.60262;nacional
2021-07-20;Portugal Continental;2021;7;2021-07;completo;18067.0;43.6497;8.575724;67.16994;nacional
2021-07-21;Portugal Continental;2021;7;2021-07;completo;17136.0;43.36586;8.429385;66.35893;nacional
2021-07-22;Portugal Continental;2021;7;2021-07;completo;16725.0;44.37805;8.783642;66.06652;nacional
2021-07-23;Portugal Continental;2021;7;2021-07;completo;16603.0;42.28415;8.908717;60.04847;nacional
2021-07-24;Portugal Continental;2021;7;2021-07;completo;15066.0;42.54665;8.915339;57.09249;nacional
2021-07-25;Portugal Continental;2021;7;2021-07;completo;14707.0;42.85085;8.193006;53.63314;nacional
2021-07-26;Portugal Continental;2021;7;2021-07;completo;17481.0;44.42582;7.966267;59.64632;nacional
2021-07-27;Portugal Continental;2021;7;2021-07;completo;17178.0;42.69424;8.550288;63.69064;nacional
2021-07-28;Portugal Continental;2021;7;2021-07;completo;16902.0;43.46228;8.71048;59.74218;nacional
2021-07-29;Portugal Continental;2021;7;2021-07;completo;16409.0;43.02768;8.410138;58.69553;nacional
2021-07-30;Portugal Continental;2021;7;2021-07;completo;16267.0;42.66027;8.924;60.07454;nacional
2021-07-31;Portugal Continental;2021;7;2021-07;completo;15029.0;42.79752;8.330738;60.85239;nacional
2021-08-01;Portugal Continental;2021;8;2021-08;completo;14148.0;43.39017;8.704663;48.57409;nacional
2021-08-02;Portugal Continental;2021;8;2021-08;completo;17777.0;44.81898;7.895975;61.66808;nacional
2021-08-03;Portugal Continental;2021;8;2021-08;completo;17399.0;42.77218;8.617943;67.87086;nacional
2021-08-04;Portugal Continental;2021;8;2021-08;completo;16878.0;44.27183;8.332755;59.82871;nacional
2021-08-05;Portugal Continental;2021;8;2021-08;completo;16557.0;43.81209;8.722741;68.47445;nacional
2021-08-06;Portugal Continental;2021;8;2021-08;completo;16115.0;42.47739;8.705475;60.95235;nacional
2021-08-07;Portugal Continental;2021;8;2021-08;completo;15222.0;42.81094;9.415451;65.23424;nacional
2021-08-08;Portugal Continental;2021;8;2021-08;completo;14257.0;42.45488;8.847911;47.48384;nacional
2021-08-09;Portugal Continental;2021;8;2021-08;completo;17753.0;44.85438;8.011869;59.14805;nacional
2021-08-10;Portugal Continental;2021;8;2021-08;completo;17131.0;42.90125;8.628288;73.35619;nacional
2021-08-11;Portugal Continental;2021;8;2021-08;completo;16709.0;42.75283;9.303824;66.41855;nacional
2021-08-12;Portugal Continental;2021;8;2021-08;completo;16710.0;42.87014;8.557902;62.94537;nacional
2021-08-13;Portugal Continental;2021;8;2021-08;completo;16195.0;42.85046;9.395726;55.4052;nacional
2021-08-14;Portugal Continental;2021;8;2021-08;completo;15162.0;42.26407;9.039727;57.41938;nacional
2021-08-15;Portugal Continental;2021;8;2021-08;completo;14583.0;41.4716;8.260105;53.90792;nacional
2021-08-16;Portugal Continental;2021;8;2021-08;completo;17553.0;44.51152;8.276005;56.34956;nacional
2021-08-17;Portugal Continental;2021;8;2021-08;completo;17509.0;44.07817;8.617457;66.07009;nacional
2021-08-18;Portugal Continental;2021;8;2021-08;completo;16821.0;43.25719;8.980028;63.03719;nacional
2021-08-19;Portugal Continental;2021;8;2021-08;completo;16437.0;43.79562;8.301003;62.51955;nacional
2021-08-20;Portugal Continental;2021;8;2021-08;completo;16143.0;43.25684;9.024319;60.7186;nacional
2021-08-21;Portugal Continental;2021;8;2021-08;completo;14775.0;41.63541;9.357828;61.26099;nacional
2021-08-22;Portugal Continental;2021;8;2021-08;completo;14389.0;41.88509;8.529561;55.98073;nacional
2021-08-23;Portugal Continental;2021;8;2021-08;completo;16867.0;43.34267;8.19305;58.25106;nacional
2021-08-24;Portugal Continental;2021;8;2021-08;completo;16768.0;42.96406;8.926426;66.71587;nacional
2021-08-25;Portugal Continental;2021;8;2021-08;completo;16642.0;43.13149;9.312527;62.97462;nacional
2021-08-26;Portugal Continental;2021;8;2021-08;completo;16421.0;43.61146;8.978701;63.72201;nacional
2021-08-27;Portugal Continental;2021;8;2021-08;completo;16030.0;43.10239;8.778341;60.88963;nacional
2021-08-28;Portugal Continental;2021;8;2021-08;completo;14518.0;41.75767;9.214273;64.57785;nacional
2021-08-29;Portugal Continental;2021;8;2021-08;completo;13923.0;43.43677;8.58287;51.79795;nacional
2021-08-30;Portugal Continental;2021;8;2021-08;completo;16313.0;45.71867;8.082596;60.00777;nacional
2021-08-31;Portugal Continental;2021;8;2021-08;completo;16404.0;43.07026;9.084925;63.48389;nacional
2021-09-01;Portugal Continental;2021;9;2021-09;completo;15852.0;41.4874;9.135597;64.76437;nacional
2021-09-02;Portugal Continental;2021;9;2021-09;completo;15387.0;41.15767;8.513245;65.00398;nacional
2021-09-03;Portugal Continental;2021;9;2021-09;completo;15247.0;42.55441;9.62191;60.35624;nacional
2021-09-04;Portugal Continental;2021;9;2021-09;completo;14078.0;41.89659;9.028309;64.46101;nacional
2021-09-05;Portugal Continental;2021;9;2021-09;completo;13950.0;42.6426;8.160478;58.99342;nacional
2021-09-06;Portugal Continental;2021;9;2021-09;completo;16951.0;43.87951;8.056839;63.6411;nacional
2021-09-07;Portugal Continental;2021;9;2021-09;completo;16567.0;41.54201;8.881886;74.47632;nacional
2021-09-08;Portugal Continental;2021;9;2021-09;completo;16033.0;42.43703;8.765441;64.11217;nacional
2021-09-09;Portugal Continental;2021;9;2021-09;completo;16057.0;43.66523;8.907186;60.3793;nacional
2021-09-10;Portugal Continental;2021;9;2021-09;completo;15794.0;43.3232;9.029845;63.07748;nacional
2021-09-11;Portugal Continental;2021;9;2021-09;completo;14674.0;42.54903;9.504652;62.98129;nacional
2021-09-12;Portugal Continental;2021;9;2021-09;completo;14647.0;43.15445;8.480856;52.78519;nacional
2021-09-13;Portugal Continental;2021;9;2021-09;completo;17339.0;45.29006;8.29371;61.15261;nacional
2021-09-14;Portugal Continental;2021;9;2021-09;completo;16493.0;43.28564;9.092877;65.00938;nacional
2021-09-15;Portugal Continental;2021;9;2021-09;completo;16276.0;43.7204;8.399914;61.45237;nacional
2021-09-16;Portugal Continental;2021;9;2021-09;completo;16316.0;44.10144;8.300946;60.13225;nacional
2021-09-17;Portugal Continental;2021;9;2021-09;completo;15968.0;43.7636;9.665087;56.09557;nacional
2021-09-18;Portugal Continental;2021;9;2021-09;completo;14809.0;41.46395;9.124618;50.94087;nacional
2021-09-19;Portugal Continental;2021;9;2021-09;completo;14343.0;43.63841;8.147781;48.27389;nacional
2021-09-20;Portugal Continental;2021;9;2021-09;completo;17440.0;45.69226;7.523912;58.77122;nacional
2021-09-21;Portugal Continental;2021;9;2021-09;completo;17181.0;44.77414;8.030856;63.37122;nacional
2021-09-22;Portugal Continental;2021;9;2021-09;completo;17222.0;43.80041;8.301275;59.86865;nacional
2021-09-23;Portugal Continental;2021;9;2021-09;completo;17146.0;43.32219;8.684407;59.3797;nacional
2021-09-24;Portugal Continental;2021;9;2021-09;completo;16731.0;43.75121;8.656069;57.68214;nacional
2021-09-25;Portugal Continental;2021;9;2021-09;completo;15502.0;42.9219;8.623344;58.98413;nacional
2021-09-26;Portugal Continental;2021;9;2021-09;completo;14623.0;42.92593;7.975;52.71799;nacional
2021-09-27;Portugal Continental;2021;9;2021-09;completo;19026.0;45.45918;7.84572;61.83081;nacional
2021-09-28;Portugal Continental;2021;9;2021-09;completo;18556.0;45.42711;7.765831;73.72187;nacional
2021-09-29;Portugal Continental;2021;9;2021-09;completo;17759.0;46.52237;8.15078;59.28967;nacional
2021-09-30;Portugal Continental;2021;9;2021-09;completo;17940.0;44.81926;7.887158;59.2263;nacional
2021-10-01;Portugal Continental;2021;10;2021-10;completo;17007.0;44.0555;8.446342;64.17717;nacional
2021-10-02;Portugal Continental;2021;10;2021-10;completo;15879.0;42.63687;8.695652;58.66571;nacional
2021-10-03;Portugal Continental;2021;10;2021-10;completo;14921.0;44.33504;7.595841;54.38805;nacional
2021-10-04;Portugal Continental;2021;10;2021-10;completo;18679.0;47.96631;7.180732;58.57792;nacional
2021-10-05;Portugal Continental;2021;10;2021-10;completo;17133.0;45.05397;7.667867;61.58049;nacional
2021-10-06;Portugal Continental;2021;10;2021-10;completo;18596.0;46.33426;7.212969;60.37886;nacional
2021-10-07;Portugal Continental;2021;10;2021-10;completo;19062.0;44.33405;7.748786;65.73875;nacional
2021-10-08;Portugal Continental;2021;10;2021-10;completo;18055.0;44.16274;8.695934;63.9694;nacional
2021-10-09;Portugal Continental;2021;10;2021-10;completo;16179.0;43.17656;8.505195;59.96852;nacional
2021-10-10;Portugal Continental;2021;10;2021-10;completo;15828.0;43.56929;7.508533;64.91492;nacional
2021-10-11;Portugal Continental;2021;10;2021-10;completo;20266.0;47.26705;7.014577;63.3396;nacional
2021-10-12;Portugal Continental;2021;10;2021-10;completo;20117.0;44.83054;7.741823;74.10507;nacional
2021-10-13;Portugal Continental;2021;10;2021-10;completo;18874.0;46.06671;7.857053;64.90212;nacional
2021-10-14;Portugal Continental;2021;10;2021-10;completo;18791.0;45.49314;7.700589;58.39377;nacional
2021-10-15;Portugal Continental;2021;10;2021-10;completo;17696.0;44.70119;7.89843;60.06647;nacional
2021-10-16;Portugal Continental;2021;10;2021-10;completo;15910.0;43.39164;8.167184;60.01292;nacional
2021-10-17;Portugal Continental;2021;10;2021-10;completo;15777.0;45.68221;7.55287;53.17657;nacional
2021-10-18;Portugal Continental;2021;10;2021-10;completo;19874.0;47.23213;6.958763;60.95271;nacional
2021-10-19;Portugal Continental;2021;10;2021-10;completo;20374.0;44.59941;7.80667;71.50127;nacional
2021-10-20;Portugal Continental;2021;10;2021-10;completo;19283.0;45.60299;8.007871;68.43817;nacional
2021-10-21;Portugal Continental;2021;10;2021-10;completo;18355.0;45.45028;7.953381;64.08492;nacional
2021-10-22;Portugal Continental;2021;10;2021-10;completo;17679.0;45.5349;8.482113;61.09425;nacional
2021-10-23;Portugal Continental;2021;10;2021-10;completo;15733.0;43.73972;8.462634;59.70934;nacional
2021-10-24;Portugal Continental;2021;10;2021-10;completo;15541.0;45.54497;8.438528;52.25908;nacional
2021-10-25;Portugal Continental;2021;10;2021-10;completo;19569.0;47.64729;7.513471;63.66293;nacional
2021-10-26;Portugal Continental;2021;10;2021-10;completo;19096.0;45.62998;7.845761;66.4915;nacional
2021-10-27;Portugal Continental;2021;10;2021-10;completo;17969.0;46.37951;7.903339;62.77131;nacional
2021-10-28;Portugal Continental;2021;10;2021-10;completo;17808.0;44.30313;9.006572;59.85244;nacional
2021-10-29;Portugal Continental;2021;10;2021-10;completo;16027.0;43.3201;9.532271;57.36453;nacional
2021-10-30;Portugal Continental;2021;10;2021-10;completo;15076.0;42.52626;9.689864;54.52662;nacional
